"asset_id","filename","relative_path","category","format","dimensions","original_source","source_url","post_date_or_signal","source_context","people_shown","residential_or_commercial","service_work_shown","location","approximate_quality","possible_future_website_use","notes","duplicate_or_source_relationships","sha256"
"FB-RES-MNT-004","FB-RES-MNT-004_749022980_122127861387229345.jpg","04-residential-work/maintenance/FB-RES-MNT-004_749022980_122127861387229345.jpg","residential maintenance","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122127861267229345/","Post date not displayed; collected 2026-08-12","Professional cleaning/no-cool gallery; authentic job photo","None / identity not confirmed","Residential","Condenser/coil cleaning","Chesapeake, VA (post tag)","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","BEA38DF2BE3F82935354750CE4D5757E8B0ED640D37A45E8846A33E0B174FF19"
"FB-RES-MNT-005","FB-RES-MNT-005_748016293_122127861417229345.jpg","04-residential-work/maintenance/FB-RES-MNT-005_748016293_122127861417229345.jpg","residential maintenance","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122127861267229345/","Post date not displayed; collected 2026-08-12","Professional cleaning/no-cool gallery; authentic job photo","None / identity not confirmed","Residential","Condenser/coil cleaning","Chesapeake, VA (post tag)","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","5F931780234D66B42E1A1AF949978F144C2361C9C9587CF5092E23EA847C8CA6"
"FB-COM-MNT-001","FB-COM-MNT-001_748592808_122127621483229345.jpg","05-commercial-work/maintenance/FB-COM-MNT-001_748592808_122127621483229345.jpg","commercial maintenance","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122127621339229345/","Post date not displayed; collected 2026-08-12","Newport News commercial service-call gallery; authentic job photo","None / identity not confirmed","Commercial","Commercial HVAC service","Newport News, VA (post tag)","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","C8A663A2437647FE55582ED4FD9EA384062B2B58211BC9E0FDD0584BE2BF9D38"
"FB-COM-MNT-002","FB-COM-MNT-002_748133927_122127621465229345.jpg","05-commercial-work/maintenance/FB-COM-MNT-002_748133927_122127621465229345.jpg","commercial maintenance","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122127621339229345/","Post date not displayed; collected 2026-08-12","Newport News commercial service-call gallery; authentic job photo","None / identity not confirmed","Commercial","Commercial HVAC service","Newport News, VA (post tag)","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","CBFBF5ECBA3FE14768BC2DE8F2DF8F59F2990179608152BDB2253AA1ADC2BA32"
"FB-COM-MNT-003","FB-COM-MNT-003_746842818_122127621453229345.jpg","05-commercial-work/maintenance/FB-COM-MNT-003_746842818_122127621453229345.jpg","commercial maintenance","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122127621339229345/","Post date not displayed; collected 2026-08-12","Newport News commercial service-call gallery; authentic job photo","None / identity not confirmed","Commercial","Commercial HVAC service","Newport News, VA (post tag)","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","5B6E4E8EB81A62374F1DB45BA9B7620F2E275879A8C53DA8740395853E54BDD2"
"FB-EQP-004","FB-EQP-004_754098288_122128707723229345.jpg","06-equipment-closeups/FB-EQP-004_754098288_122128707723229345.jpg","equipment close-up","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122128707573229345/","Post date not displayed; collected 2026-08-12","Compressor/filter-drier protective-coating gallery; authentic job photo","None / identity not confirmed","General","Compressor replacement; protective coating","Not stated","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","84C54A2E40ADAE063BEE2F3262C09DD99B83DC61C2C58EC5A4F806C426E64631"
"FB-EQP-005","FB-EQP-005_754971195_122128707711229345.jpg","06-equipment-closeups/FB-EQP-005_754971195_122128707711229345.jpg","equipment close-up","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122128707573229345/","Post date not displayed; collected 2026-08-12","Compressor/filter-drier protective-coating gallery; authentic job photo","None / identity not confirmed","General","Compressor replacement; protective coating","Not stated","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","BF7F6DC94841A140F27164066A0276F59533B8480EB5E7D468B6BDBCED2797F0"
"FB-EQP-006","FB-EQP-006_751388778_122128707735229345.jpg","06-equipment-closeups/FB-EQP-006_751388778_122128707735229345.jpg","equipment close-up","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122128707573229345/","Post date not displayed; collected 2026-08-12","Compressor/filter-drier protective-coating gallery; authentic job photo","None / identity not confirmed","General","Compressor replacement; protective coating","Not stated","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","7D953477BDE55C00DE30EC6FB9E58C9EF7B0343896279E8586BC8BF73022702B"
"FB-RES-HP-001","FB-RES-HP-001_751578503_122127861879229345.jpg","04-residential-work/mini-splits-heat-pumps/FB-RES-HP-001_751578503_122127861879229345.jpg","mini-split / heat-pump work","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122127861753229345/","Post date not displayed; collected 2026-08-12","Mini-split/heat-pump season gallery; authentic job photo","None / identity not confirmed","Residential","Mini-split / heat-pump work","Virginia Beach, VA (post tag)","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","6EF932A2479EDC3C77E3477DB954F7E7C5F136AE1D0F22090A6C3D12AB13E7E0"
"FB-RES-HP-002","FB-RES-HP-002_749665320_122127861927229345.jpg","04-residential-work/mini-splits-heat-pumps/FB-RES-HP-002_749665320_122127861927229345.jpg","mini-split / heat-pump work","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122127861753229345/","Post date not displayed; collected 2026-08-12","Mini-split/heat-pump season gallery; authentic job photo","None / identity not confirmed","Residential","Mini-split / heat-pump work","Virginia Beach, VA (post tag)","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","14B7ECA2175787DC5BCCD3B3B3BB95A618D6C2545BCC37DA91E02C701454126C"
"FB-RES-HP-003","FB-RES-HP-003_749239601_122127861939229345.jpg","04-residential-work/mini-splits-heat-pumps/FB-RES-HP-003_749239601_122127861939229345.jpg","mini-split / heat-pump work","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122127861753229345/","Post date not displayed; collected 2026-08-12","Mini-split/heat-pump season gallery; authentic job photo","None / identity not confirmed","Residential","Mini-split / heat-pump work","Virginia Beach, VA (post tag)","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","1D08553EE7BF0A462F1B3A63325AA157E45D12D24F8B4B5F20E72FE21DDF9CA9"
"FB-RES-HP-004","FB-RES-HP-004_750976018_122127861891229345.jpg","04-residential-work/mini-splits-heat-pumps/FB-RES-HP-004_750976018_122127861891229345.jpg","mini-split / heat-pump work","JPEG","1536x2048","Facebook post, signed-in session","https://www.facebook.com/61586880370088/posts/122127861753229345/","Post date not displayed; collected 2026-08-12","Mini-split/heat-pump season gallery; authentic job photo","None / identity not confirmed","Residential","Mini-split / heat-pump work","Virginia Beach, VA (post tag)","Very good; original full-size","Authentic service/work proof; future selection pending","Original Facebook JPEG preserved untouched; source filename retained in local filename.","No exact duplicate found in existing archive","B5721AC9BBE1CB6B402FF2734CA39DA639F69B415AE8848A1C1E2A73006B2F96"
"FB-RAW-122113198557229345","FB-RAW-651698329_122113198557229345_7247158882976265257_n.jpg","02-team/technicians/FB-RAW-651698329_122113198557229345_7247158882976265257_n.jpg","02-team / technicians","JPEG","Full size; dimensions in source file","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122113198557229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection; business relevance retained pending review","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; not compared as a crop/near-duplicate.","F3CE67954451218A7027406D1C3F1D871FD69F75060566FFE6C380C69921B01B"
"FB-RAW-122113198563229345","FB-RAW-651727635_122113198563229345_4566761878800662893_n.jpg","02-team/technicians/FB-RAW-651727635_122113198563229345_4566761878800662893_n.jpg","02-team / technicians","JPEG","Full size; dimensions in source file","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122113198563229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection; business relevance retained pending review","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; not compared as a crop/near-duplicate.","79A3A004A34D9A42F1A276EA5632792BE39FD0C600A2E963CDEE45D23930F0BB"
"FB-RAW-122113198533229345","FB-RAW-652672660_122113198533229345_6831590307656893736_n.jpg","04-residential-work/maintenance/FB-RAW-652672660_122113198533229345_6831590307656893736_n.jpg","04-residential-work / maintenance","JPEG","Full size; dimensions in source file","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122113198533229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection; business relevance retained pending review","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; not compared as a crop/near-duplicate.","D8C96D4D2EA36288F1FE8BAB529BE7C9F7152DBEB973091B6BF1CBC950FC28F8"
"FB-RAW-122113891107229345","FB-RAW-653822680_122113891107229345_3334582554825886908_n.jpg","04-residential-work/maintenance/FB-RAW-653822680_122113891107229345_3334582554825886908_n.jpg","04-residential-work / maintenance","JPEG","Full size; dimensions in source file","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122113891107229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection; business relevance retained pending review","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; not compared as a crop/near-duplicate.","4FE44477DD0FD5B8AA2452C318E9E78F60B076F31BE1BFD151E15FFB11E5810B"
